activity_id,song_id,listen_date,listen_duration
4915,12,2023-07-19 10:15:47.024914,247
4916,90,2023-07-19 10:15:47.024914,64
4917,8,2023-07-19 10:15:47.024914,239
4918,33,2023-07-19 10:15:47.024914,61
4919,77,2023-07-19 10:15:47.024914,243
4920,29,2023-07-19 10:15:47.024914,98
4921,75,2023-07-19 10:15:47.024914,300
4922,95,2023-07-19 10:15:47.024914,155
4923,58,2023-07-19 10:15:47.024914,295
4924,96,2023-07-19 10:15:47.024914,252
4925,52,2023-07-19 10:15:47.024914,132
4926,18,2023-07-19 10:15:47.024914,127
4927,24,2023-07-19 10:15:47.024914,183
4928,71,2023-05-01 10:15:47.025092,45
4929,77,2023-05-01 10:15:47.025092,278
4930,91,2023-05-01 10:15:47.025092,260
4931,25,2023-05-01 10:15:47.025092,228
4932,35,2023-05-01 10:15:47.025092,49
4933,7,2023-05-01 10:15:47.025092,88
4934,78,2023-05-01 10:15:47.025092,182
4935,29,2023-05-01 10:15:47.025092,108
4936,26,2023-05-01 10:15:47.025092,175
4937,22,2023-05-01 10:15:47.025092,167
4938,36,2023-05-01 10:15:47.025092,31
4939,75,2023-05-01 10:15:47.025092,117
4940,90,2023-05-01 10:15:47.025092,225
4941,5,2023-05-01 10:15:47.025092,79
4942,89,2023-05-01 10:15:47.025092,287
4943,39,2023-05-01 10:15:47.025092,196
4944,34,2023-05-01 10:15:47.025092,59
4945,1,2023-05-01 10:15:47.025092,30
4946,44,2023-05-01 10:15:47.025092,194
4947,66,2023-05-01 10:15:47.025092,284
4948,67,2023-05-01 10:15:47.025092,289
4949,6,2023-05-01 10:15:47.025092,155
4950,18,2023-05-01 10:15:47.025092,47
4951,15,2023-05-01 10:15:47.025092,65
4952,83,2023-05-01 10:15:47.025092,190
4953,12,2023-05-01 10:15:47.025092,91
4954,40,2023-05-01 10:15:47.025092,252
4955,83,2023-05-01 10:15:47.025092,203
4956,69,2023-05-01 10:15:47.025092,227
4957,46,2023-05-01 10:15:47.025092,208
4958,54,2023-05-01 10:15:47.025092,215
4959,40,2023-05-01 10:15:47.025092,252
4960,58,2023-05-01 10:15:47.025092,164
4961,13,2023-05-01 10:15:47.025092,109
4962,50,2023-05-01 10:15:47.025092,112
4963,23,2023-05-01 10:15:47.025092,265
4964,53,2023-05-01 10:15:47.025092,88
4965,79,2023-05-01 10:15:47.025092,87
4966,31,2023-05-01 10:15:47.025092,33
4967,88,2023-05-01 10:15:47.025092,36
4968,63,2023-05-01 10:15:47.025092,108
4969,79,2023-05-01 10:15:47.025092,150
4970,4,2023-05-01 10:15:47.025092,152
4971,16,2023-05-01 10:15:47.025092,50
4972,41,2023-05-01 10:15:47.025092,276
4973,87,2023-05-01 10:15:47.025092,56
4974,1,2023-05-01 10:15:47.025092,93
4975,30,2023-05-01 10:15:47.025092,165
4976,16,2023-05-01 10:15:47.025092,114
4977,16,2023-05-01 10:15:47.025092,63
4978,59,2023-05-01 10:15:47.025092,131
4979,18,2023-09-15 10:15:47.025300,260
4980,4,2023-09-15 10:15:47.025300,291
4981,9,2023-09-15 10:15:47.025300,38
4982,86,2023-09-15 10:15:47.025300,167
4983,65,2023-09-15 10:15:47.025300,149
4984,40,2023-09-15 10:15:47.025300,87
4985,85,2023-09-15 10:15:47.025300,142
4986,50,2023-09-15 10:15:47.025300,32
4987,43,2023-09-15 10:15:47.025300,145
4988,30,2023-09-15 10:15:47.025300,42
4989,21,2023-09-15 10:15:47.025300,121
4990,68,2023-09-15 10:15:47.025300,126
4991,4,2023-09-15 10:15:47.025300,167
4992,67,2023-09-15 10:15:47.025300,229
4993,98,2023-09-15 10:15:47.025300,87
4994,79,2023-09-15 10:15:47.025300,68
4995,45,2023-09-15 10:15:47.025300,96
4996,1,2023-09-15 10:15:47.025300,267
4997,19,2023-09-15 10:15:47.025300,43
4998,2,2023-09-15 10:15:47.025300,49
4999,92,2023-09-15 10:15:47.025300,204
5000,56,2023-09-15 10:15:47.025300,203
5001,7,2023-09-15 10:15:47.025300,65
5002,68,2023-09-15 10:15:47.025300,68
5003,23,2023-09-15 10:15:47.025300,283
5004,64,2023-09-15 10:15:47.025300,275
5005,18,2023-09-15 10:15:47.025300,43
5006,9,2023-05-04 10:15:47.025413,222
5007,65,2023-05-04 10:15:47.025413,153
5008,66,2023-05-04 10:15:47.025413,169
5009,90,2023-05-04 10:15:47.025413,266
5010,55,2023-05-04 10:15:47.025413,89
5011,11,2023-05-04 10:15:47.025413,267
5012,86,2023-05-04 10:15:47.025413,128
5013,97,2023-05-04 10:15:47.025413,148
5014,46,2023-05-04 10:15:47.025413,256
5015,57,2023-05-04 10:15:47.025413,204
5016,44,2023-05-04 10:15:47.025413,160
5017,45,2023-05-04 10:15:47.025413,140
5018,99,2023-05-04 10:15:47.025413,107
5019,68,2023-05-04 10:15:47.025413,274
5020,35,2023-05-04 10:15:47.025413,243
5021,40,2023-05-04 10:15:47.025413,140
5022,51,2023-05-04 10:15:47.025413,250
5023,27,2023-05-04 10:15:47.025413,217
5024,82,2023-05-04 10:15:47.025413,58
5025,25,2023-05-04 10:15:47.025413,123
5026,89,2023-05-04 10:15:47.025413,256
5027,73,2023-05-04 10:15:47.025413,272
5028,51,2023-05-04 10:15:47.025413,49
5029,1,2023-05-04 10:15:47.025413,235
5030,68,2023-05-04 10:15:47.025413,171
5031,100,2023-05-04 10:15:47.025413,264
5032,98,2023-05-04 10:15:47.025413,134
5033,87,2023-05-04 10:15:47.025413,72
5034,10,2023-05-04 10:15:47.025413,34
5035,6,2023-05-04 10:15:47.025413,209
5036,85,2023-05-04 10:15:47.025413,234
5037,4,2023-05-04 10:15:47.025413,261
5038,72,2023-05-04 10:15:47.025413,218
5039,39,2023-05-04 10:15:47.025413,250
5040,31,2023-05-04 10:15:47.025413,126
5041,64,2023-05-04 10:15:47.025413,183
5042,9,2023-05-04 10:15:47.025413,175
5043,39,2023-05-04 10:15:47.025413,171
5044,34,2023-05-04 10:15:47.025413,264
5045,68,2023-05-04 10:15:47.025413,61
5046,56,2023-05-04 10:15:47.025413,99
5047,99,2023-05-04 10:15:47.025413,252
5048,76,2023-05-04 10:15:47.025413,256
5049,72,2023-05-04 10:15:47.025413,238
5050,43,2023-05-04 10:15:47.025413,121
5051,1,2023-05-04 10:15:47.025413,274
5052,70,2023-05-04 10:15:47.025413,132
5053,50,2023-05-04 10:15:47.025413,111
5054,86,2023-05-04 10:15:47.025413,201
5055,8,2023-05-04 10:15:47.025413,96
5056,30,2023-05-04 10:15:47.025413,48
5057,67,2023-05-04 10:15:47.025413,30
5058,52,2023-05-04 10:15:47.025413,76
5059,74,2023-05-04 10:15:47.025413,226
5060,94,2023-05-04 10:15:47.025413,207
5061,32,2023-05-04 10:15:47.025413,183
5062,12,2023-05-04 10:15:47.025413,31
5063,62,2023-05-04 10:15:47.025413,161
5064,57,2023-05-04 10:15:47.025413,253
5065,74,2023-05-04 10:15:47.025413,149
5066,41,2023-05-04 10:15:47.025413,52
5067,43,2023-05-04 10:15:47.025413,166
5068,18,2023-05-04 10:15:47.025413,112
5069,78,2023-05-04 10:15:47.025413,56
5070,61,2023-05-04 10:15:47.025413,173
5071,60,2023-05-04 10:15:47.025413,180
5072,80,2023-05-04 10:15:47.025413,188
5073,89,2023-05-04 10:15:47.025413,39
5074,77,2023-05-04 10:15:47.025413,75
5075,92,2023-05-04 10:15:47.025413,251
5076,65,2023-05-04 10:15:47.025413,178
5077,85,2023-05-04 10:15:47.025413,221
5078,56,2023-05-04 10:15:47.025413,71
5079,87,2023-05-04 10:15:47.025413,64
5080,62,2023-05-04 10:15:47.025413,165
5081,80,2023-05-04 10:15:47.025413,225
5082,23,2023-07-30 10:15:47.025723,159
5083,83,2023-07-30 10:15:47.025723,150
5084,56,2023-07-30 10:15:47.025723,94
5085,14,2023-07-30 10:15:47.025723,68
5086,94,2023-07-30 10:15:47.025723,153
5087,18,2023-07-30 10:15:47.025723,110
5088,22,2023-07-30 10:15:47.025723,196
5089,67,2023-07-30 10:15:47.025723,172
5090,16,2023-07-30 10:15:47.025723,79
5091,6,2023-07-30 10:15:47.025723,164
5092,26,2023-07-30 10:15:47.025723,31
5093,64,2023-07-30 10:15:47.025723,286
5094,77,2023-07-30 10:15:47.025723,94
5095,1,2023-07-30 10:15:47.025723,142
5096,50,2023-07-30 10:15:47.025723,105
5097,80,2023-07-30 10:15:47.025723,69
5098,22,2023-07-30 10:15:47.025723,204
5099,67,2023-07-30 10:15:47.025723,267
5100,33,2023-07-30 10:15:47.025723,100
5101,22,2023-07-30 10:15:47.025723,52
5102,14,2023-07-30 10:15:47.025723,75
5103,61,2023-07-30 10:15:47.025723,285
5104,28,2023-07-30 10:15:47.025723,62
5105,62,2023-07-30 10:15:47.025723,135
5106,53,2023-07-30 10:15:47.025723,38
5107,60,2023-07-30 10:15:47.025723,195
5108,43,2023-07-30 10:15:47.025723,114
5109,23,2023-07-30 10:15:47.025723,128
5110,23,2023-07-30 10:15:47.025723,180
5111,14,2023-07-30 10:15:47.025723,61
5112,68,2023-07-30 10:15:47.025723,216
5113,54,2023-07-30 10:15:47.025723,157
5114,36,2023-07-30 10:15:47.025723,280
5115,16,2023-07-30 10:15:47.025723,223
5116,54,2023-07-30 10:15:47.025723,151
5117,78,2023-07-30 10:15:47.025723,169
5118,39,2023-07-30 10:15:47.025723,87
5119,100,2023-07-30 10:15:47.025723,154
5120,82,2023-07-30 10:15:47.025723,233
5121,36,2023-07-30 10:15:47.025723,95
5122,76,2023-07-30 10:15:47.025723,250
5123,75,2023-07-30 10:15:47.025723,45
5124,63,2023-07-30 10:15:47.025723,291
5125,88,2023-07-30 10:15:47.025723,52
5126,8,2023-07-30 10:15:47.025723,174
5127,33,2023-07-30 10:15:47.025723,297
5128,12,2023-07-30 10:15:47.025723,40
5129,91,2023-07-30 10:15:47.025723,137
5130,48,2023-07-30 10:15:47.025723,283
5131,35,2023-07-30 10:15:47.025723,173
5132,87,2023-07-30 10:15:47.025723,213
5133,55,2023-07-30 10:15:47.025723,299
5134,74,2023-07-30 10:15:47.025723,159
5135,64,2023-07-30 10:15:47.025723,103
5136,68,2023-07-30 10:15:47.025723,198
5137,24,2023-07-30 10:15:47.025723,184
5138,28,2023-07-30 10:15:47.025723,273
5139,54,2023-07-30 10:15:47.025723,234
5140,4,2023-07-30 10:15:47.025723,88
5141,14,2023-07-30 10:15:47.025723,201
5142,63,2023-07-30 10:15:47.025723,228
5143,94,2023-07-30 10:15:47.025723,196
5144,93,2023-07-30 10:15:47.025723,146
5145,6,2023-07-30 10:15:47.025723,71
5146,39,2023-07-30 10:15:47.025723,223
5147,98,2023-07-30 10:15:47.025723,267
5148,78,2023-07-30 10:15:47.025723,103
5149,6,2023-07-30 10:15:47.025723,280
5150,2,2023-07-30 10:15:47.025723,253
5151,62,2023-07-30 10:15:47.025723,91
5152,63,2023-07-30 10:15:47.025723,102
5153,37,2023-07-30 10:15:47.025723,184
5154,35,2023-07-30 10:15:47.025723,91
5155,74,2023-07-30 10:15:47.025723,149
5156,31,2023-07-30 10:15:47.025723,236
5157,39,2023-07-30 10:15:47.025723,58
5158,72,2023-07-30 10:15:47.025723,229
5159,55,2023-07-30 10:15:47.025723,228
5160,70,2023-07-30 10:15:47.025723,171
5161,66,2023-07-30 10:15:47.025723,63
5162,69,2023-07-30 10:15:47.025723,140
5163,53,2023-07-30 10:15:47.025723,88
5164,73,2023-07-30 10:15:47.025723,264
5165,28,2023-07-30 10:15:47.025723,181
5166,9,2023-07-30 10:15:47.025723,189
5167,65,2023-07-30 10:15:47.025723,65
5168,52,2023-07-30 10:15:47.025723,182
5169,50,2023-06-16 10:15:47.026072,223
5170,100,2023-06-16 10:15:47.026072,267
5171,81,2023-06-16 10:15:47.026072,199
5172,58,2023-06-16 10:15:47.026072,266
5173,75,2023-06-16 10:15:47.026072,153
5174,22,2023-06-16 10:15:47.026072,115
5175,45,2023-06-16 10:15:47.026072,241
5176,94,2023-06-16 10:15:47.026072,239
5177,24,2023-06-16 10:15:47.026072,275
5178,54,2023-06-16 10:15:47.026072,225
5179,3,2023-06-16 10:15:47.026072,235
5180,97,2023-06-16 10:15:47.026072,129
5181,52,2023-06-16 10:15:47.026072,222
5182,11,2023-06-16 10:15:47.026072,232
5183,90,2023-06-16 10:15:47.026072,269
5184,15,2023-06-16 10:15:47.026072,97
5185,21,2023-06-16 10:15:47.026072,39
5186,52,2023-06-16 10:15:47.026072,255
5187,72,2023-06-16 10:15:47.026072,255
5188,41,2023-06-16 10:15:47.026072,137
5189,98,2023-06-16 10:15:47.026072,219
5190,22,2023-06-16 10:15:47.026072,135
5191,18,2023-06-16 10:15:47.026072,278
5192,22,2023-06-16 10:15:47.026072,70
5193,46,2023-06-16 10:15:47.026072,262
5194,67,2023-06-16 10:15:47.026072,211
5195,61,2023-06-16 10:15:47.026072,158
5196,29,2023-06-16 10:15:47.026072,265
5197,73,2023-06-16 10:15:47.026072,232
5198,79,2023-06-16 10:15:47.026072,48
5199,10,2023-06-16 10:15:47.026072,119
5200,62,2023-06-16 10:15:47.026072,169
5201,31,2023-06-16 10:15:47.026072,33
5202,38,2023-06-16 10:15:47.026072,94
5203,50,2023-06-16 10:15:47.026072,143
5204,30,2023-06-16 10:15:47.026072,70
5205,68,2023-06-16 10:15:47.026072,177
5206,41,2023-06-16 10:15:47.026072,157
5207,65,2023-06-16 10:15:47.026072,67
5208,72,2023-06-16 10:15:47.026072,270
5209,57,2023-06-16 10:15:47.026072,126
5210,75,2023-06-16 10:15:47.026072,134
5211,2,2023-06-16 10:15:47.026072,170
5212,4,2023-06-16 10:15:47.026072,152
5213,12,2023-06-16 10:15:47.026072,221
5214,5,2023-06-16 10:15:47.026072,176
5215,23,2023-06-16 10:15:47.026072,275
5216,85,2023-06-16 10:15:47.026072,161
5217,63,2023-06-16 10:15:47.026072,45
5218,81,2023-06-16 10:15:47.026072,99
5219,66,2023-06-16 10:15:47.026072,147
5220,53,2023-06-16 10:15:47.026072,212
5221,50,2023-06-16 10:15:47.026072,201
5222,73,2023-06-16 10:15:47.026072,142
5223,1,2023-06-16 10:15:47.026072,219
5224,53,2023-06-16 10:15:47.026072,207
5225,37,2023-06-16 10:15:47.026072,71
5226,29,2023-06-16 10:15:47.026072,32
5227,64,2023-06-16 10:15:47.026072,207
5228,59,2023-06-16 10:15:47.026072,127
5229,18,2023-06-16 10:15:47.026072,165
5230,68,2023-06-16 10:15:47.026072,247
5231,95,2023-06-16 10:15:47.026072,137
5232,46,2023-06-16 10:15:47.026072,217
5233,12,2023-06-16 10:15:47.026072,282
5234,92,2023-06-16 10:15:47.026072,60
5235,23,2023-06-16 10:15:47.026072,157
5236,15,2023-06-16 10:15:47.026072,43
5237,61,2023-06-16 10:15:47.026072,101
5238,10,2023-06-16 10:15:47.026072,278
5239,18,2023-06-16 10:15:47.026072,226
5240,27,2023-06-16 10:15:47.026072,237
5241,56,2023-06-16 10:15:47.026072,204
5242,30,2023-06-16 10:15:47.026072,202
5243,94,2023-06-16 10:15:47.026072,190
5244,80,2023-06-16 10:15:47.026072,191
5245,34,2023-06-16 10:15:47.026072,47
5246,66,2023-06-16 10:15:47.026072,37
5247,3,2023-06-16 10:15:47.026072,130
5248,25,2023-06-16 10:15:47.026072,238
5249,28,2023-06-16 10:15:47.026072,255
5250,48,2023-06-16 10:15:47.026072,197
5251,62,2023-06-16 10:15:47.026072,41
5252,93,2023-07-25 10:15:47.026521,178
5253,89,2023-07-25 10:15:47.026521,153
5254,77,2023-07-25 10:15:47.026521,77
5255,26,2023-07-25 10:15:47.026521,62
5256,61,2023-07-25 10:15:47.026521,129
5257,28,2023-07-25 10:15:47.026521,131
5258,53,2023-07-25 10:15:47.026521,268
5259,99,2023-07-25 10:15:47.026521,294
5260,1,2023-07-25 10:15:47.026521,299
5261,80,2023-07-25 10:15:47.026521,172
5262,94,2023-07-25 10:15:47.026521,160
5263,48,2023-07-25 10:15:47.026521,207
5264,83,2023-07-25 10:15:47.026521,46
5265,34,2023-07-25 10:15:47.026521,189
5266,75,2023-07-25 10:15:47.026521,191
5267,2,2023-07-25 10:15:47.026521,249
5268,81,2023-07-25 10:15:47.026521,196
5269,77,2023-07-25 10:15:47.026521,187
5270,36,2023-07-25 10:15:47.026521,116
5271,45,2023-07-25 10:15:47.026521,209
5272,27,2023-07-25 10:15:47.026521,92
5273,70,2023-07-25 10:15:47.026521,236
5274,19,2023-07-25 10:15:47.026521,170
5275,69,2023-07-25 10:15:47.026521,214
5276,67,2023-07-25 10:15:47.026521,207
5277,18,2023-07-25 10:15:47.026521,100
5278,3,2023-07-25 10:15:47.026521,81
5279,44,2023-07-25 10:15:47.026521,113
5280,57,2023-07-25 10:15:47.026521,263
5281,70,2023-07-25 10:15:47.026521,197
5282,65,2023-07-25 10:15:47.026521,176
5283,72,2023-07-25 10:15:47.026521,270
5284,67,2023-07-25 10:15:47.026521,217
5285,54,2023-07-25 10:15:47.026521,238
5286,74,2023-07-25 10:15:47.026521,148
5287,51,2023-07-25 10:15:47.026521,85
5288,4,2023-07-25 10:15:47.026521,99
5289,30,2023-07-25 10:15:47.026521,121
5290,78,2023-07-25 10:15:47.026521,238
5291,18,2023-07-25 10:15:47.026521,108
5292,84,2023-07-25 10:15:47.026521,266
5293,81,2023-07-25 10:15:47.026521,165
5294,76,2023-07-25 10:15:47.026521,173
5295,94,2023-07-25 10:15:47.026521,260
5296,14,2023-07-25 10:15:47.026521,156
5297,5,2023-07-25 10:15:47.026521,71
5298,43,2023-07-25 10:15:47.026521,54
5299,83,2023-07-25 10:15:47.026521,64
5300,5,2023-07-14 10:15:47.026636,214
5301,4,2023-07-14 10:15:47.026636,57
5302,72,2023-07-14 10:15:47.026636,154
5303,55,2023-07-14 10:15:47.026636,111
5304,53,2023-07-14 10:15:47.026636,215
5305,73,2023-07-14 10:15:47.026636,184
5306,30,2023-07-14 10:15:47.026636,62
5307,26,2023-07-14 10:15:47.026636,228
5308,89,2023-07-14 10:15:47.026636,214
5309,1,2023-07-14 10:15:47.026636,223
5310,59,2023-07-14 10:15:47.026636,33
5311,65,2023-07-14 10:15:47.026636,210
5312,67,2023-07-14 10:15:47.026636,110
5313,41,2023-07-14 10:15:47.026636,190
5314,73,2023-07-14 10:15:47.026636,152
5315,41,2023-07-14 10:15:47.026636,100
5316,63,2023-07-14 10:15:47.026636,151
5317,58,2023-07-14 10:15:47.026636,138
5318,58,2023-07-14 10:15:47.026636,66
5319,42,2023-07-14 10:15:47.026636,126
5320,78,2023-07-14 10:15:47.026636,57
5321,10,2023-07-14 10:15:47.026636,208
5322,71,2023-07-14 10:15:47.026636,258
5323,27,2023-07-14 10:15:47.026636,82
5324,35,2023-07-14 10:15:47.026636,224
5325,38,2023-07-14 10:15:47.026636,95
5326,55,2023-07-14 10:15:47.026636,44
5327,17,2023-07-14 10:15:47.026636,141
5328,27,2023-07-14 10:15:47.026636,113
5329,93,2023-07-14 10:15:47.026636,280
5330,95,2023-07-14 10:15:47.026636,70
5331,1,2023-07-14 10:15:47.026636,153
5332,93,2023-07-14 10:15:47.026636,200
5333,10,2023-07-14 10:15:47.026636,54
5334,1,2023-07-14 10:15:47.026636,174
5335,96,2023-07-14 10:15:47.026636,192
5336,47,2023-07-14 10:15:47.026636,147
5337,12,2023-07-06 10:15:47.026717,149
5338,16,2023-07-06 10:15:47.026717,127
5339,49,2023-07-06 10:15:47.026717,99
5340,89,2023-07-06 10:15:47.026717,251
5341,52,2023-07-06 10:15:47.026717,284
5342,89,2023-07-06 10:15:47.026717,116
5343,77,2023-07-06 10:15:47.026717,287
5344,52,2023-07-06 10:15:47.026717,174
5345,52,2023-07-06 10:15:47.026717,122
5346,83,2023-07-06 10:15:47.026717,183
5347,99,2023-07-06 10:15:47.026717,215
5348,93,2023-07-06 10:15:47.026717,78
5349,31,2023-07-06 10:15:47.026717,49
5350,23,2023-07-06 10:15:47.026717,238
5351,43,2023-07-06 10:15:47.026717,283
5352,24,2023-07-06 10:15:47.026717,165
5353,31,2023-07-06 10:15:47.026717,186
5354,55,2023-07-06 10:15:47.026717,70
5355,29,2023-07-06 10:15:47.026717,34
5356,51,2023-07-06 10:15:47.026717,190
5357,91,2023-07-06 10:15:47.026717,291
5358,31,2023-07-06 10:15:47.026717,119
5359,24,2023-07-06 10:15:47.026717,134
5360,87,2023-07-06 10:15:47.026717,123
5361,96,2023-07-06 10:15:47.026717,69
5362,16,2023-07-06 10:15:47.026717,279
5363,81,2023-07-06 10:15:47.026717,182
5364,36,2023-07-06 10:15:47.026717,189
5365,89,2023-07-06 10:15:47.026717,123
5366,53,2023-07-06 10:15:47.026717,93
5367,74,2023-07-06 10:15:47.026717,41
5368,60,2023-07-06 10:15:47.026717,137
5369,85,2023-07-06 10:15:47.026717,101
5370,23,2023-07-06 10:15:47.026717,36
5371,1,2023-07-06 10:15:47.026717,148
5372,62,2023-07-06 10:15:47.026717,229
5373,67,2023-07-06 10:15:47.026717,36
5374,97,2023-07-06 10:15:47.026717,67
5375,30,2023-10-12 10:15:47.026808,201
5376,89,2023-10-12 10:15:47.026808,95
5377,68,2023-10-12 10:15:47.026808,263
5378,54,2023-10-12 10:15:47.026808,51
5379,12,2023-10-12 10:15:47.026808,262
5380,5,2023-10-12 10:15:47.026808,203
5381,55,2023-10-12 10:15:47.026808,123
5382,29,2023-10-12 10:15:47.026808,128
5383,73,2023-10-12 10:15:47.026808,184
5384,54,2023-10-12 10:15:47.026808,146
5385,23,2023-10-12 10:15:47.026808,215
5386,4,2023-10-12 10:15:47.026808,51
5387,42,2023-10-12 10:15:47.026808,91
5388,28,2023-10-12 10:15:47.026808,195
5389,17,2023-10-12 10:15:47.026808,253
5390,81,2023-10-12 10:15:47.026808,185
5391,14,2023-10-12 10:15:47.026808,105
5392,40,2023-10-12 10:15:47.026808,178
5393,50,2023-10-12 10:15:47.026808,239
5394,38,2023-10-12 10:15:47.026808,182
5395,87,2023-10-12 10:15:47.026808,33
5396,7,2023-10-12 10:15:47.026808,281
5397,82,2023-10-12 10:15:47.026808,265
5398,84,2023-10-12 10:15:47.026808,59
5399,82,2023-10-12 10:15:47.026808,159
5400,48,2023-10-12 10:15:47.026808,188
5401,21,2023-10-12 10:15:47.026808,283
5402,8,2023-10-12 10:15:47.026808,57
5403,99,2023-10-12 10:15:47.026808,270
5404,43,2023-10-12 10:15:47.026808,173
5405,22,2023-10-12 10:15:47.026808,156
5406,9,2023-10-12 10:15:47.026808,102
5407,74,2023-10-12 10:15:47.026808,42
5408,3,2023-10-12 10:15:47.026808,240
5409,73,2023-10-12 10:15:47.026808,39
5410,92,2023-07-05 10:15:47.026884,97
5411,49,2023-07-05 10:15:47.026884,284
5412,57,2023-07-05 10:15:47.026884,32
5413,14,2023-07-05 10:15:47.026884,288
5414,94,2023-07-05 10:15:47.026884,277
5415,1,2023-07-05 10:15:47.026884,172
5416,68,2023-07-05 10:15:47.026884,83
5417,55,2023-07-05 10:15:47.026884,293
5418,93,2023-07-05 10:15:47.026884,218
5419,49,2023-07-05 10:15:47.026884,50
5420,79,2023-07-05 10:15:47.026884,143
5421,40,2023-07-05 10:15:47.026884,95
5422,40,2023-07-05 10:15:47.026884,198
5423,79,2023-07-05 10:15:47.026884,118
5424,75,2023-07-05 10:15:47.026884,228
5425,61,2023-07-05 10:15:47.026884,288
5426,95,2023-07-05 10:15:47.026884,126
5427,50,2023-07-05 10:15:47.026884,30
5428,44,2023-07-05 10:15:47.026884,156
5429,41,2023-07-05 10:15:47.026884,241
5430,41,2023-07-05 10:15:47.026884,279
5431,13,2023-07-05 10:15:47.026884,241
5432,69,2023-07-05 10:15:47.026884,166
5433,20,2023-07-05 10:15:47.026884,216
5434,77,2023-07-05 10:15:47.026884,153
5435,11,2023-07-05 10:15:47.026884,293
5436,71,2023-07-05 10:15:47.026884,238
5437,4,2023-07-05 10:15:47.026884,67
5438,62,2023-07-05 10:15:47.026884,89
5439,63,2023-07-05 10:15:47.026884,300
5440,29,2023-10-14 10:15:47.027015,218
5441,92,2023-10-14 10:15:47.027015,282
5442,48,2023-10-14 10:15:47.027015,277
5443,63,2023-10-14 10:15:47.027015,294
5444,13,2023-10-14 10:15:47.027015,163
5445,7,2023-10-14 10:15:47.027015,298
5446,25,2023-10-14 10:15:47.027015,259
5447,70,2023-10-14 10:15:47.027015,40
5448,27,2023-10-14 10:15:47.027015,35
5449,18,2023-10-14 10:15:47.027015,279
5450,51,2023-10-14 10:15:47.027015,240
5451,91,2023-10-14 10:15:47.027015,83
5452,21,2023-10-14 10:15:47.027015,57
5453,2,2023-10-14 10:15:47.027015,84
5454,93,2023-10-14 10:15:47.027015,64
5455,55,2023-10-14 10:15:47.027015,151
5456,55,2023-10-14 10:15:47.027015,257
5457,100,2023-10-14 10:15:47.027015,89
5458,88,2023-10-14 10:15:47.027015,264
5459,4,2023-10-14 10:15:47.027015,172
5460,48,2023-10-14 10:15:47.027015,147
5461,30,2023-10-14 10:15:47.027015,155
5462,49,2023-10-14 10:15:47.027015,121
5463,90,2023-10-14 10:15:47.027015,56
5464,35,2023-10-14 10:15:47.027015,71
5465,19,2023-10-14 10:15:47.027015,273
5466,46,2023-10-14 10:15:47.027015,94
5467,26,2023-10-14 10:15:47.027015,272
5468,81,2023-10-14 10:15:47.027015,59
5469,32,2023-10-14 10:15:47.027015,180
5470,33,2023-10-14 10:15:47.027015,189
5471,65,2023-10-14 10:15:47.027015,262
5472,86,2023-10-14 10:15:47.027015,56
5473,16,2023-10-14 10:15:47.027015,128
5474,81,2023-10-14 10:15:47.027015,99
5475,99,2023-10-14 10:15:47.027015,263
5476,69,2023-10-14 10:15:47.027015,243
5477,99,2023-10-14 10:15:47.027015,74
5478,45,2023-10-14 10:15:47.027015,168
5479,34,2023-10-14 10:15:47.027015,136
5480,97,2023-10-14 10:15:47.027015,180
5481,40,2023-10-14 10:15:47.027015,139
5482,79,2023-10-14 10:15:47.027015,190
5483,35,2023-10-14 10:15:47.027015,217
5484,45,2023-10-14 10:15:47.027015,272
5485,57,2023-10-14 10:15:47.027015,108
5486,95,2023-10-14 10:15:47.027015,71
5487,86,2023-10-14 10:15:47.027015,132
5488,37,2023-10-14 10:15:47.027015,191
5489,14,2023-10-14 10:15:47.027015,182
5490,3,2023-10-14 10:15:47.027015,124
5491,44,2023-10-14 10:15:47.027015,56
5492,40,2023-10-14 10:15:47.027015,210
5493,13,2023-10-14 10:15:47.027015,266
5494,1,2023-10-14 10:15:47.027015,37
5495,59,2023-10-14 10:15:47.027015,263
5496,43,2023-10-14 10:15:47.027015,85
5497,16,2023-10-14 10:15:47.027015,127
5498,28,2023-10-14 10:15:47.027015,247
5499,42,2023-10-14 10:15:47.027015,40
5500,24,2023-10-14 10:15:47.027015,155
5501,83,2023-10-14 10:15:47.027015,143
5502,12,2023-10-14 10:15:47.027015,125
5503,90,2023-10-14 10:15:47.027015,120
5504,35,2023-10-14 10:15:47.027015,274
5505,12,2023-10-14 10:15:47.027015,61
5506,4,2023-10-14 10:15:47.027015,216
5507,79,2023-10-14 10:15:47.027015,110
5508,27,2023-10-14 10:15:47.027015,67
5509,22,2023-11-07 10:15:47.027185,269
5510,7,2023-11-07 10:15:47.027185,142
5511,63,2023-11-07 10:15:47.027185,149
5512,4,2023-11-07 10:15:47.027185,157
5513,34,2023-11-07 10:15:47.027185,268
5514,4,2023-11-07 10:15:47.027185,95
5515,49,2023-11-07 10:15:47.027185,81
5516,96,2023-11-07 10:15:47.027185,202
5517,48,2023-11-07 10:15:47.027185,121
5518,26,2023-11-07 10:15:47.027185,123
5519,54,2023-11-07 10:15:47.027185,226
5520,45,2023-11-07 10:15:47.027185,204
5521,67,2023-11-07 10:15:47.027185,260
